2018 09 02				
'UIV-2026'				
2018 09 02				
'days'				
4				
'Oil Rate SC'	'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
2209.6	4419.483059	476.1729733	2197720.279	52848.09652
2210	4341.063733	497.4102174	2127418.825	53614.76147
2211	4502.142878	488.2181179	2221494.486	53573.7274
2212	4659.531359	498.3824466	2212390.587	53097.75028
2213	4380.150322	474.4084086	2173436.082	53173.1463
2214	4318.818283	487.0056014	2283662.252	52610.79542
2215	5629.355772	585.7940947	2621127.392	52819.29301
2216	5789.804627	601.6388019	2666798.794	52514.2828
2217	5353.498607	594.6165393	2586099.829	53403.78105
2218	4624.240445	497.3583989	2313270.632	54161.06115
2219	4757.868176	454.2927882	2210111.276	53931.99259
2220	4419.876368	450.517394	2330142.562	54230.59665
2221	4760.684777	443.4538996	2138795.816	52865.46095
2222	4373.916361	452.0470368	2179416.156	53144.70071
2223	4506.744804	464.421987	2243127.747	53775.69339
2224	4419.026683	429.6707659	2299990.159	53599.92164
2225	4394.989033	440.8928508	2183960.097	53056.67567
2226	4457.910232	441.4202003	2189062.477	52936.78939
2227	5261.719761	580.5610186	2523318.612	52845.72932
2227.5	4435.73293	453.6793946	2310053.313	54495.19893
2228	4484.682208	422.2049888	2288298.43	53192.17362
2229	5647.667662	572.9790139	2809230.79	52803.81631
2229.7	4544.940535	451.4091813	2230862.656	52908.06835
2230	5359.314177	560.5462378	2586629.155	52298.70561
2230.7	4636.773895	468.6503627	2296873.09	53819.05838
2231	4713.021737	452.3436354	2132345.106	53893.07807
2231.4	4507.021586	442.9620214	2151338.071	52290.92973
2232	4305.830304	433.0166289	2160606.098	52950.47046
2233	4720.350524	469.8418189	2212292.563	52784.18068
2234	4622.425693	468.1455187	2220004.924	53180.67447
2235	4585.010209	468.8841241	2220182.595	53294.76994
2236	4643.134088	451.5319476	2288500.223	53005.13605
2237	4766.077902	446.9514828	2185127.444	53552.61796
2238	4712.782797	458.2919106	2276200.198	52653.6607
2239	0	0	0	59533.52133
2240	0	0	0	61030.08772
2241	0	0	0	61991.06952
2242	4455.526212	476.7291464	2315525.315	56057.90243
2243	4498.251972	482.0486278	2261544.047	54345.8945
2244	4614.465579	515.7455468	2191049.629	54097.33557
2245	4418.746826	463.411767	2160883.365	52822.02447
2246	5390.841505	573.2603158	2678612.82	52510.93596
2247	5539.933851	604.2481217	2561613.124	53755.47192
2248	4696.648773	451.913569	2197085.651	53469.95428
2249	4331.197885	449.6806978	2337230.29	54454.17276
2250	4563.258838	462.4784731	2297483.235	53304.81834
2251	4461.232149	458.6633975	2298549.746	53614.39846
2252	4637.700586	460.0911957	2208864.71	54250.08787
2253	4581.962081	515.9012603	2130893.901	53170.7604
2254	5540.389061	675.6511579	2625503.74	52887.25299
2254.6	4554.213139	475.8860942	2335880.855	53399.03021
2255	4383.131984	521.6504883	2243729.816	52804.15648
2256	4588.643973	476.7148646	2311645.502	53465.50118
2257	4710.309121	516.7847127	2286236.97	54032.99104
2258	4370.254385	495.0468714	2293297.791	52511.39186
2259	4381.596989	481.1942326	2192281.644	53353.14648
2260	4560.829482	503.6023569	2253681.734	53865.78945
2261	5169.254208	624.7837932	2723408.862	53949.70254
2262	5371.495251	651.8806012	2812118.097	51702.81847
2263	5464.898773	634.4048312	2685725.057	51978.67843
2264	4549.714307	474.2253587	2329210.394	53115.06425
2265	4664.550098	519.540447	2343072.958	54751.4812
2266	4685.952079	487.753043	2341338.937	53500.20803
2267	4654.22763	519.3575979	2335093.681	54711.06173
2268	4659.541624	483.0384585	2324310.891	53285.91837
2269	4609.141042	500.9244718	2242090.197	53326.21139
2270	4568.421888	457.5178421	2207686.085	54108.33988
2271	4569.271628	485.5290082	2169864.366	54717.19957
2272	4457.756234	464.0626083	2317856.569	53592.01333
2273	4515.268348	478.1733224	2173044.255	54866.74492
2274	4626.738144	475.713368	2124988.485	53822.75385
2275	4251.367464	455.2066443	2185673.881	53198.25339
2276	4182.867278	503.0822936	2314824.252	54086.83997
2277	4351.536235	467.1618489	2213795.521	53323.24844
2278	4379.752101	480.9570364	2286526.805	54433.11546
2279	4423.015884	483.3004813	2274551.613	54150.2346
2280	5104.90701	575.965216	2533295.984	52852.84796
2281	4617.876243	486.5052791	2199931.836	54746.05489
2282	4629.742822	494.2376348	2240459.936	53101.43066
2283	5291.918152	589.9831146	2527972.577	53660.18786
2284	5097.696456	625.2528535	2587657.738	53339.85464
2285	4572.399102	500.231777	2297368.771	53645.19578
2286	4293.693939	466.9087019	2184681.006	52949.94103
2287	4350.218011	452.5183734	2272717.301	52993.13924
2288	4202.846826	470.6452677	2204884.354	53582.35316
2289	4246.652965	502.2084463	2128452.025	53524.90008
2290	5224.393574	638.1426551	2705781.45	53443.36117
2290.8	4394.36942	530.8220311	2202202.044	53868.28641
2291	4582.881173	482.0374463	2240897.425	54270.14525
2292	4165.792255	476.9511612	2150182.283	52861.6112
2293	4538.473705	537.9430801	2120235.064	52737.20151
2294	4542.468344	501.2483119	2331414.284	53618.95804
2295	4508.003485	528.9682355	2280679.462	54178.78215
2296	4407.626711	529.391237	2324578.454	52681.29156
2297	4319.392432	480.6508377	2282453.258	53492.04488
2298	4457.681988	540.19982	2136496.544	53340.72631
2299	4529.770643	490.6353743	2253954.864	52555.72397
2300	4261.702491	517.2800462	2324410.376	53103.71843
2301	4230.615906	509.4187127	2292877.027	52686.53513
2302	4557.239189	532.5477922	2294872.693	54383.27386
2303	4454.781601	520.5801416	2267972.191	54216.03373
2304	4141.229549	493.6454045	2240822.215	54570.16077
2305	4138.848554	505.4384125	2319315.588	53346.34168
2306	4148.221997	529.8056063	2237944.27	53282.32092
2307	4340.640469	532.2071103	2159943.242	54049.63295
2308	4154.364578	511.5140782	2106372.092	53681.59532
2309	4588.012152	534.2687794	2281234.249	54133.85053
2310	4200.354397	534.4937484	2223712.627	52962.8386
2311	4177.66863	482.885014	2126884.76	52735.0136
2312	4338.11744	480.7981426	2267342.213	53319.13237
2313	4186.218913	531.59917	2195681.083	52570.73447
2314	4523.4189	524.7220411	2220253.576	53361.18564
2315	4449.249734	504.4084093	2115410.13	54364.63505
2316	4301.326473	524.6643592	2307662.081	52832.59992
2317	4216.050363	528.1704245	2126520.196	53895.74208
2318	4199.986098	537.0346834	2181922.728	54813.9846
2319	4369.324004	511.604869	2167290.018	52939.32538
2320	4303.445389	519.8830946	2248480.229	54382.87052
2321	4464.369815	552.0396298	2141101.991	53528.30795
2322	0	0	0	60774.16236
2323	0	0	0	60063.25206
2324	0	0	0	61520.03327
2325	4437.913279	487.828336	2303142.517	55354.66342
2326	4196.302144	537.3482095	2169832.543	55262.32942
2327	4320.861143	537.1761005	2319517.101	53497.55703
2328	4117.73083	506.317341	2230781.349	54973.92901
2329	4442.779089	513.6027395	2139529.174	55112.6557
2330	4343.66943	547.5769388	2178288.646	54685.96984
2331	4577.877781	503.9654326	2257106.116	52853.17533
2332	4578.963751	541.9022487	2261336.508	54137.11722
2333	4205.712087	552.7682259	2262313.843	53845.36347
2334	4528.737277	536.7398904	2232171.092	53812.25434
2335	4506.832994	493.0120296	2189252.253	54427.62884
2336	4323.652123	558.66096	2219851.261	52930.02047
2337	4493.744476	508.9492047	2286958.914	53577.02114
2338	4611.426063	511.8267479	2248099.929	54954.76729
2339	5088.580808	649.9015323	2645752.616	53263.79725
2340	4442.787599	555.8725261	2152902.445	53284.30376
2341	4549.977821	559.2583523	2125387.205	53011.09255
2342	4366.797977	512.4042059	2147112.195	52624.07393
2343	4291.240661	515.9922734	2202163.606	53700.06701
2344	4465.251264	538.4678831	2260840.049	54203.07395
2345	4415.876431	492.9200809	2226846.625	52564.67173
2346	4369.045271	542.9853648	2331035.898	53095.90873
2347	4166.437479	546.6152222	2213357.972	52983.99548
2348	4373.26186	516.6828027	2159179.7	52862.18974
2349	4561.4687	491.9581507	2146732.772	53445.69275
2350	4577.495058	513.5911037	2274613.078	52966.40463
2351	4588.557201	516.3834768	2285047.773	53114.62739
2352	4313.941692	555.6437939	2191583.392	54793.6096
2353	4404.56027	561.4425918	2183555.118	54452.91302
2354	4542.18853	540.6654474	2219761.519	53462.49251
2355	4601.758956	530.3212722	2124838.585	54290.66673
2356	4224.827215	492.1752244	2293073.724	54184.53452
2357	4605.978761	544.031525	2206787.717	53121.43866
2358	4553.191433	546.8837932	2257645.406	54056.28586
2359	4230.513672	559.7591331	2258690.817	53634.1718
2360	4595.989054	532.197649	2147677.48	54675.78772
2361	4269.822437	500.7928115	2103648.868	54801.26589
2362	4327.914766	534.2419172	2291320.008	52689.11325
2363	4444.667746	503.5612428	2277938.208	53401.53233
2364	4352.542652	508.3607014	2119654.462	54812.47358
2365	4339.463435	496.3970294	2285504.33	53756.23155
2366	4181.757082	527.8751148	2326511.321	53549.4575
2367	4268.985316	542.3347108	2143617.857	54142.71172
2368	4373.405203	505.322358	2094767.09	54354.23732
2369	4579.790793	510.9741969	2271112.881	52927.04714
2370	4241.112856	498.1734802	2116024.175	52546.69661
2371	4567.923222	509.8653811	2275014.583	53005.91924
2372	4398.230887	532.9392768	2269382.651	54544.94948
2373	4485.028204	516.7683436	2128524.24	54580.20948
2374	4230.297174	549.5534695	2233809.881	53167.78922
2375	4402.653925	503.3398702	2327667.279	54185.14315
2376	4315.768316	494.7644798	2313795.903	54167.68129
2377	4388.240237	549.7980707	2162817.369	54078.49639
2378	4349.56371	491.2211425	2275540.79	53490.56364
2379	4484.487435	545.5986939	2327114.47	52770.73569
2380	4173.044031	550.8453559	2274311.318	53936.02114
2381	4622.309837	485.4409401	2116084.974	52796.98221
2382	4589.104848	500.3538951	2229159.139	54656.79542
2383	4512.149806	550.3147927	2118176.883	53094.64782
2384	4285.111877	534.4355207	2124149.216	53743.91528
2385	4584.757052	486.268562	2145348.627	53330.19471
2386	4371.985573	538.5338192	2112146.113	53328.28188
2387	4613.279401	510.9965154	2291988.732	53098.99761
2388	4376.045445	533.7048535	2314779.559	52808.51399
2389	4487.913139	498.0156731	2268388.763	53030.00372
2390	4615.316384	544.003372	2269949.244	53968.18983
2391	4583.886456	512.1555672	2315294.725	53524.52103
2392	4149.24294	552.2234244	2309615.235	54503.66165
2393	4200.377414	496.110124	2160585.628	53259.30881
2394	4540.228391	509.2617458	2321088.744	53715.26236
2395	5451.932359	697.6723915	2565777.689	52521.13258
2395.4	4625.956667	546.2252999	2287158.535	53730.85612
2396	4395.230586	518.7207066	2218668.731	53566.91992
2397	4553.923357	548.8735237	2099220.347	52601.37007
2398	4414.755472	547.7331285	2155031.931	53837.1181
2399	4531.994917	494.4332106	2236164.567	54826.94918
2400	4396.454709	489.6994935	2281416.539	53401.80008
2401	4335.690287	518.2351726	2267295.096	54546.95476
2402	4541.869975	518.2881459	2170234.221	52501.96664
2403	4190.095768	487.473358	2129235.101	52718.31824
2404	4159.598534	524.712987	2138449.37	54168.92851
2405	4592.049707	526.2405385	2168022.942	54802.42249
2406	4235.842434	540.2549234	2177504.817	54603.23531
2407	4290.566864	531.7795166	2325234.824	53100.53623
2407.4	4433.501238	552.2173313	2150892.335	53699.54023
2408	4494.426806	558.153219	2157175.766	53648.2759
2409	4343.047162	558.0121889	2226317.295	52645.03194
2410	4444.802552	497.7885464	2265070.094	53000.59093
2411	4223.201758	493.495361	2109095.454	54781.1212
2412	4318.719066	503.5657263	2129987.968	52408.49858
2413	4462.219257	559.0190574	2182952.726	54115.93153
2414	4341.458104	515.5171196	2195793.225	53381.8528
2415	4235.112986	491.6053252	2326290.432	54461.84503
2416	4339.757239	498.620222	2319822.613	54099.51184
2417	4292.703328	543.8466083	2157998.53	54129.84428
2418	5448.892816	643.657097	2737219.829	52313.15004
2419	6643.213723	836.2060035	3141766.731	52753.83368
2420	6376.704814	840.9641387	3297537.119	52642.3954
2421	5245.143309	616.4250085	2674857.201	51670.40616
2422	5043.253887	639.1112309	2648164.505	53332.74853
2423	4521.858671	559.6137598	2138011.024	52607.63404
2424	4419.141668	516.9408506	2142554.325	54577.16253
2425	4347.929323	523.8376948	2210649.017	53430.43444
2426	4266.504601	524.8326544	2245355.018	54220.98704
2427	4226.821413	534.9898766	2317470.609	53036.42593
2428	4249.392416	551.4435952	2168337.203	54348.96916
2429	4382.455792	503.6672273	2267388.921	53131.60917
2430	4259.721792	540.2275806	2310918.477	52891.59412
2431	4354.636704	565.463237	2180985.507	54307.48553
2432	5024.814086	629.4471113	2490770.238	52663.25102
2433	4803.039023	619.129265	2527333.818	53267.54809
2434	4250.411183	548.9733798	2111731.562	53128.41775
2435	4363.846854	562.9021456	2135405.524	53432.53654
2436	4181.415695	563.366422	2215197.191	52688.86494
2437	4159.316435	509.5178878	2116490.144	52439.81215
2438	4397.64996	574.6601617	2159997.98	53781.98859
2439	4185.526568	521.8991431	2157632.21	53056.83173
2440	4579.12423	545.0696899	2103389.041	53711.99434
2441	4593.532533	534.4789424	2249120.388	54754.07333
2442	4287.576492	518.8167273	2285769.007	53634.47819
2443	4234.532959	568.2884053	2130779.696	53796.65332
2444	4328.98578	549.5740703	2199578.889	53419.72235
2445	4421.893368	572.9386728	2286543.744	54560.62216
2446	4192.262633	595.5151725	2290434.622	53945.92077
2447	4364.764392	548.9784294	2152205.329	52554.0585
2448	4573.963531	543.6368059	2247470.137	54775.03001
2449	4401.322205	590.3487377	2130931.407	53372.8696
2450	4536.734952	566.6351179	2150386.2	54577.93215
2451	4583.754822	575.9509967	2174177.59	52377.65508
2452	4446.698436	554.6335935	2102437.535	54056.85902
2453	4530.536991	571.0373463	2151491.877	54625.47805
2454	0	0	0	59126.56094
2455	0	0	0	59978.22714
2456	0	0	0	62111.08664
2457	0	0	0	60616.90481
2457.8	0	0	0	61111.75604
2458	5282.575672	775.9173989	2653842.806	54572.38009
2459	5318.601599	733.5987576	2655499.776	52080.13371
2460	5205.025052	706.1585997	2819676.313	53384.59211
2461	5570.178056	766.4156555	2707134.456	52108.54568
2462	5598.058609	705.7135495	2637314.835	52217.60829
2463	4285.617364	609.0181691	2160965.607	53643.27119
2464	4546.760064	594.9764197	2181889.215	52536.17421
2465	4378.260396	593.9030387	2243631.904	53968.07141
2466	4448.53619	570.9510437	2300896.542	53493.37586
2467	4239.250414	562.4175464	2103343.065	54607.1374
2468	4211.164101	593.2611483	2281297.973	52565.80678
2469	4230.776795	570.2741239	2125792.504	52531.43963
2470	4540.705903	572.320233	2214379.409	54390.705
2471	4577.505598	589.1982086	2281702.423	52888.36577
2472	4485.57025	605.7837032	2169502.515	52579.38674
2473	4130.803675	613.3155702	2132845.695	54106.1142
2474	4539.723134	569.5266411	2150580.279	53375.41064
2475	4137.503925	575.650502	2127426.636	52763.22242
2476	4517.139179	591.745101	2260024.444	52673.92992
2477	4160.166981	652.7257223	2284786.482	53963.5319
2478	4258.633039	622.8988603	2292812.812	52614.7629
2479	4420.993995	594.7377566	2281248.902	53262.93465
2480	4602.118336	612.4661498	2280304.418	52802.08167
2481	4610.171199	612.7244722	2264505.219	52535.42877
2482	4428.780692	664.382388	2150625.145	53654.52855
2483	4137.269173	588.471952	2094392.711	54722.84872
2484	4166.331788	660.1126809	2223965.804	53000.8332
2485	4418.886891	601.5183662	2243007.221	52678.32214
2486	4442.760761	661.9494624	2312383.258	52483.01162
2487	4273.653393	636.3277024	2241406.522	54247.48867
2488	4482.699115	657.5074435	2245152.355	53791.00319
2489	4210.406176	658.3622816	2131995.313	53915.61134
2490	4262.782358	602.2513088	2264562.361	53413.30493
2491	4177.914868	684.2345201	2263229.978	53603.95009
2492	4582.429494	647.509156	2099985.537	53725.55008
2493	4469.592547	623.8930338	2250645.497	52686.63466
2494	4469.707221	654.8317284	2169571.165	52642.83822
2495	4203.653841	679.2452031	2179724.293	54695.60969
2496	4323.376186	694.9346349	2196713.717	54668.34833
2497	4108.411995	632.7987985	2193007.262	53913.44975
2498	4162.759707	616.0258358	2306793.154	54344.62175
2499	4364.120903	660.1917563	2204116.614	53460.17452
2500	4503.290912	661.1109523	2139099.86	54551.29114
2501	4410.049884	639.5118684	2300846.31	53636.34123
2502	4124.012025	685.8636227	2207065.896	52867.9907
2503	4122.195206	641.7961936	2208126.091	54119.52374
2504	4112.611942	626.8951962	2130741.37	52923.75839
2505	4182.504631	687.217539	2174088.492	54665.79443
2506	4492.770423	655.8702944	2326536.499	53833.53424
2507	4157.639907	697.2728106	2226855.829	53095.94453
2508	0	0	0	60738.65169
2508.4	0	0	0	59941.83462
2509	0	0	0	60355.11161
2510	0	0	0	61783.95749
2511	0	0	0	61167.72941
2512	0	0	0	61596.33755
2513	0	0	0	62631.76326
2514	4463.825046	706.9240041	2209771.832	56820.64967
2515	4356.839723	728.2766431	2341375.25	53280.36753
2516	4292.404953	747.9530994	2233016.814	52966.72789
2517	4404.248536	726.0162897	2305081.285	55162.33806
2518	4086.801132	733.9246242	2260556.157	54028.66166
2519	4063.991254	682.311628	2245148.537	55142.22968
2520	4451.628064	686.243505	2309798.383	53883.8594
2521	4216.396461	734.38596	2187348.691	54940.75175
2522	4301.437644	702.0864321	2213955.28	53881.4214
2523	4303.770918	701.3690463	2203238.503	53680.61871
2524	4164.321948	708.477952	2299557.835	53059.22588
2525	4174.737921	718.4962457	2104996.385	53646.37517
2526	4416.860958	660.1653965	2165043.494	53978.15869
2527	4312.95109	726.8342373	2307472.738	52775.32861
2528	4395.926107	667.6668531	2203011.019	54609.50918
2529	4367.630247	674.8169174	2248861.002	52930.37529
2530	4188.07693	675.5973734	2100190.946	54728.13148
2531	4344.133757	736.7337837	2325303.79	52954.21028
2532	4180.480288	708.6041311	2259822.278	54783.13386
2533	4347.799537	688.2778407	2310871.99	53926.69986
2534	4086.04525	722.6070144	2135545.884	54257.04134
