2018 09 02			
'UIV-2026'			
2018 09 02			
'days'			
3			
'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
1704	0	2855025.33	62250.37709
1705	0	2988818.156	61910.56768
1706	0	2928360.596	63898.51385
1707	0	2875242.808	62347.1809
1708	0	3038096.519	61699.84787
1709	0	2906599.129	62774.49964
1710	0	3014550.302	63526.91127
1711	0	2940427.156	62492.44115
1712	0	2965333.527	62698.00419
1713	0	2899630.528	62743.1714
1714	0	2851396.49	59992.8242
1715	0	2997758.141	59802.12295
1716	0	3119230.767	59605.24234
1717	0	2928284.079	58657.83575
1718	0	2965504.74	59249.54308
1719	0	3146549.782	60202.71438
1720	0	3097061.362	58879.21203
1721	0	2850304.957	59365.82169
1722	0	3133250.961	59532.72233
1723	0	3075822.698	59788.8116
1724	0	3066325.825	59467.77139
1725	0	2909380.214	60302.76904
1726	0	2996635.95	58746.97552
1727	0	2939805.793	60397.01565
1727.5	0	3008947.928	60906.06877
1728	0	2987766.099	59051.73524
1729	0	2910791.346	59403.92842
1730	0	2982366.561	60252.8599
1731	0	3097942.147	59019.59496
1732	0	3093710.621	59403.7634
1733	0	3069616.292	60088.81416
1734	0	3130257.294	60402.1646
1735	0	2893704.461	60435.07909
1736	0	2983794.53	59807.48298
1737	0	2867780.566	59879.54139
1738	0	2911156.018	58745.52639
1739	0	3068527.568	59780.69276
1740	0	2851480.546	59951.98476
1740.8	0	3051217.904	59133.94202
1741	0	3050030.856	59027.56516
1742	0	3023580.861	59810.44302
1743	0	2994982.357	60556.0709
1744	0	3053871.178	58854.74941
1745	0	3037052.331	59755.85868
1746	0	2939870.22	58964.93531
1747	0	2980367.653	58971.74252
1748	0	2882622.031	59662.63997
1749	0	2896965.859	60010.84967
1750	0	2992716.163	60705.46563
1751	0	3007371.467	60435.45711
1752	0	3007339.138	60542.07072
1753	0	2889201.008	59274.92803
1753.6	0	3106991.532	60354.33362
1754	0	3098916.989	58995.24133
1755	0	2959862.71	59600.08265
1756	0	2912655.666	59588.30055
1757	0	3003184.564	60860.36164
1758	0	2969263.679	59835.91685
1759	0	2914288.18	58893.3455
1760	0	2941443.442	59167.84898
1761	0	3140335.613	60085.98597
1762	0	2855445.29	60720.32748
1763	0	3073480.267	59330.35599
1764	0	2990082.944	58832.00225
1765	0	0	60728.48069
1766	0	0	59782.5467
1767	0	0	60867.41861
1768	0	0	60651.0076
1769	0	0	62005.65065
1770	0	0	60036.24594
1771	0	0	60387.89998
1772	0	0	61780.79749
1773	0	0	60547.64024
1774	0	0	60799.737
1774.6	0	0	59978.60463
1775	0	0	61534.61516
1776	0	0	61191.35405
1777	0	0	60628.85203
1778	0	0	61752.95389
1779	0	0	61547.66092
1780	0	0	61651.69686
1781	0	0	62042.31072
1782	0	0	61987.13094
1783	0	0	60083.89326
1784	0	0	61853.35975
1785	0	0	61282.23867
1786	0	0	60564.71452
1787	0	0	62099.7522
1788	0	0	62159.49972
1789	0	0	61353.53959
1790	0	0	62181.56959
1791	0	0	60324.67232
1792	0	0	61472.63446
1793	0	0	60970.15215
1794	0	0	61225.50443
1795	0	0	61066.5589
1796	0	0	60544.33093
1797	0	0	61461.44675
1798	0	0	62622.05681
1799	0	0	62913.49762
1800	0	0	61073.15913
1800.5	0	0	62095.81502
1801	0	0	62165.33321
1802	0	0	60794.15079
1803	0	0	61145.73713
1804	0	0	62530.58197
1805	0	0	62650.56794
1806	0	0	60799.58001
1807	0	0	62552.21195
1808	0	0	63216.2614
1809	0	0	62621.89302
1810	0	0	61378.14937
1811	0	0	63152.01884
1812	0	0	61276.82991
1813	0	0	61360.56269
1814	0	0	63337.19826
1815	0	0	63316.23568
1816	0	0	61202.81666
1817	0	0	62897.78745
1818	0	0	61824.3852
1819	0	0	62206.73946
1820	0	0	62085.00103
1821	0	0	61187.82098
1822	0	0	61901.66746
1823	0	0	62267.27273
1824	0	0	63517.72924
1825	0	0	63396.62324
1826	0	0	61139.43705
1827	0	0	63233.64946
1828	0	0	62273.00392
1829	0	0	62027.74851
1830	0	0	63559.82506
1831	0	0	61298.64744
1832	0	0	61440.38993
1833	0	0	61256.83765
1834	0	0	63327.15909
1835	0	0	62792.56222
1836	0	0	61597.44005
1837	0	0	63072.05637
1838	0	0	62486.55042
1839	0	0	61807.16733
1840	0	0	63310.01106
1841	0	0	62587.49356
1842	0	0	63671.44156
1843	0	0	62373.45716
1844	0	0	63267.96116
1845	0	0	62494.88165
1846	0	0	61399.31351
1847	0	0	61583.80132
1848	0	0	63203.19032
1849	0	0	61906.89894
1850	0	0	62004.67423
1851	0	0	61570.78616
1852	0	0	63730.64829
1853	0	0	62509.10993
1854	0	0	61474.85038
1855	0	0	62191.28543
1856	0	0	62116.08387
1857	0	0	62650.42495
1858	0	0	62339.70271
1859	0	0	61814.85222
1860	0	0	61828.97893
1861	0	0	61769.24357
1862	0	0	61121.26613
1863	0	0	60936.00663
1864	0	0	62220.40969
1865	0	0	61791.44945
1866	0	0	60744.16927
1867	0	0	62115.28515
1868	0	0	61814.45672
1869	0	0	61396.11524
1870	0	0	62544.46903
1871	0	0	62523.89812
1872	0	0	62084.57976
1873	0	0	62473.33488
1874	0	0	62788.36868
1875	0	0	60466.20128
1876	0	0	61647.1478
1877	0	0	61357.17624
1878	0	0	61181.0353
1879	0	0	61151.88729
1880	0	0	60929.23401
1881	0	0	60564.73972
1882	0	0	60248.2004
1883	0	0	60976.51865
1884	0	0	62511.54514
1885	0	0	60389.69285
1886	0	0	61580.96995
1887	0	0	61633.13834
1888	0	0	60907.48697
1889	0	0	61921.83996
1890	0	0	60919.25846
1891	0	0	62290.02092
1892	0	0	62518.39507
1893	0	0	60886.81397
1894	0	0	60583.27973
1895	0	0	60758.51468
1896	0	0	60838.92314
1897	0	0	61321.30533
1898	0	0	60552.74209
1899	0	0	60224.93874
1900	0	0	61072.19419
1901	0	0	60525.31727
1902	0	0	61968.11836
1903	0	0	61605.80947
1904	0	0	61425.02778
1905	0	0	62268.13492
1906	0	0	62155.00373
1907	0	0	60995.0758
1908	0	0	62356.46838
1909	0	0	62071.53733
1910	0	0	62227.03055
1911	0	0	60225.30216
1912	0	0	61909.26692
1913	0	0	61537.71274
1914	0	0	61286.56683
1915	0	0	61701.67288
1916	0	0	60081.54187
1917	0	0	60633.32359
1918	0	0	60818.58486
1919	0	0	60622.05297
1920	0	0	60879.25866
1921	0	0	62015.91259
1922	0	0	60927.71183
1923	0	0	61666.47413
1924	0	0	61962.7953
1925	0	0	61741.91091
1926	0	0	61843.02443
1927	0	0	62092.85059
1928	0	0	61199.38703
1929	0	0	60433.48111
1930	0	0	59967.2152
1931	0	0	61366.84763
1932	0	0	59861.30753
1933	0	0	61620.77635
1934	0	0	62057.9912
1935	0	0	59756.38041
1936	0	0	61589.96235
1937	0	0	61270.88192
1938	0	0	61608.1856
1939	0	0	62307.54081
1940	0	0	60667.03131
1941	0	0	61575.5145
1942	0	0	61634.35355
1943	0	0	60551.31923
1944	0	0	61585.1439
1945	0	2967903.729	63136.18576
1946	0	2889590.272	62107.19157
1947	0	3047458.125	63170.70912
1948	0	3058124.035	63440.14212
1949	0	3062233.348	62549.32277
1950	0	3122592.198	63619.68945
1951	0	2913255.228	63270.55474
1952	0	3106005.485	61724.61307
1953	0	2932053.425	63340.56646
1954	0	2985103.61	63097.00688
1955	0	3022621.257	62163.3536
1956	0	3035276.919	63031.3821
1957	0	2980553.922	63047.00494
1958	0	2946392.725	63673.71004
1959	0	3114819.627	63814.38841
1960	0	2959957.777	62118.01958
1961	0	2984062.5	63415.87718
1962	0	2851570.177	62313.94984
1963	0	2921725.3	61753.51802
1964	0	2962570.943	63178.47054
1965	0	2928767.926	63814.08144
1966	0	3086688.83	61881.65963
1967	0	3124817.448	63490.38914
1968	0	2879177.6	62773.47075
1969	0	2947260.711	61801.46039
1970	0	2988422.058	63375.52851
1970.5	0	3062774.535	63291.1841
1971	0	2901488.944	62021.95781
1972	0	2893532.653	62645.98561
1973	0	3059296.609	61842.738
1974	0	2980463.251	62393.74311
1975	0	2873569.01	63623.32269
1976	0	3138063.746	63229.3759
1977	0	2919571.255	63266.76088
1978	0	2872247.995	62004.76905
1979	0	3106451.506	63883.08321
1980	0	2922369.729	63469.64777
1981	0	2984490.599	61974.14889
1982	0	3028986.727	62579.41208
1983	0	3072795.363	64081.17752
1984	0	2949622.694	63100.4016
1985	0	3024381.944	62091.34916
1986	0	3144986.236	63432.57798
1987	0	2915600.099	63044.08659
1988	0	2853558.459	63899.16503
1989	0	2899717.389	62264.09068
1990	0	3005113.98	63071.00623
1991	0	2925443.428	62828.3183
1992	0	2924158.984	63129.28483
1993	0	3117896.345	64190.83191
1994	0	3090333.485	61839.80577
1995	0	2972291.808	62152.25627
1996	0	3130436.817	63423.48067
1997	0	3008583.385	62409.59436
1998	0	3080031.62	62749.02806
1999	0	2889269.548	61812.62083
2000	0	3113909.507	61948.1519
2001	0	2869283.957	63152.76035
2002	0	3022910.926	62825.8238
2003	0	3010573.355	61786.64455
2004	0	3113263.359	61841.79975
2005	0	3071081.002	64180.04477
2006	0	3000944.164	63610.62701
2007	0	3043331.289	64161.03043
2008	0	3141110.058	63788.25785
2009	0	2866194.029	63945.26884
2010	0	0	63584.71154
2011	0	0	63452.50795
2012	0	2856698.169	62517.67955
2013	0	3021777.627	62287.51238
2014	0	2917358.247	63906.86147
2015	0	3057974.434	63398.67037
2016	0	2996828.478	61912.90675
2017	0	2990357.622	63423.30473
2018	0	3078604.632	61689.01863
2018.5	0	3021894.263	63280.56777
2019	0	2999162.141	63276.6901
2020	0	3037404.572	63613.70807
2021	0	2894522.236	62749.30841
2022	0	3052350.363	62959.86117
2023	0	2920944.525	64017.78517
2024	0	2967464.277	63332.5561
2025	0	2876386.35	62013.5623
2026	0	3127355.509	62457.36582
2027	0	3038843.67	62227.75494
2028	0	3034039.482	62163.80685
2029	0	2913482.507	63178.85073
2030	0	2977986.86	62752.72692
2031	0	3053745.304	62390.14013
2032	0	2924352.851	63607.76702
2033	0	2859444.984	62208.64477
2034	0	3881220.44	62448.80695
2035	0	4077419.807	63736.98044
2036	0	4122592.402	62204.73822
2037	0	3064351.25	62548.93191
2037.4	0	2956573.62	64266.49193
2038	0	3067056.987	62973.70752
2039	0	3080438.405	63376.27754
2039.5	0	3033164.779	61744.90309
2040	0	2947109.048	62907.65478
2040.2	0	3024021.192	62452.71297
2041	0	3115987.077	63233.34384
2042	0	3016878.725	63430.67895
2043	0	3054674.076	62969.33322
2044	0	2880555.334	61700.04004
2045	0	2976697.829	63084.88693
2046	0	2940717.012	62396.00684
2047	0	3120635.916	63660.52187
2048	0	3020324.026	62189.74729
2049	0	2847801.426	62710.69867
2050	0	2882845.841	63261.4457
2051	0	3083310.314	61833.11796
2052	0	3135690.808	63498.84759
2053	0	0	62348.20855
2054	0	0	62804.33151
2055	0	2873869.216	62898.19253
2056	0	2966037.239	63576.49396
2057	0	2947440.913	63497.1901
2058	0	3078549.816	62662.27085
2059	0	3056877.596	61721.63461
2060	0	3062797.62	62081.17685
2061	0	2905264.604	62958.68719
2062	0	3098506.321	62236.62275
2063	0	2902232.908	62319.29424
2064	0	2953293.643	63930.56149
2065	0	4027280.423	63177.6768
2066	0	4157836.362	62787.26419
2067	0	4073629.655	62945.69651
2068	0	3864129.025	62320.06067
2069	0	4017598.664	63861.19709
2070	0	4011367.306	63167.52517
2071	0	3131235.669	62364.74948
2072	0	2974413.431	58628.31292
2073	0	2936813.947	59705.44232
2074	0	2901047.134	59882.71561
2075	0	2916280.381	58451.49376
2076	0	3096526.265	59960.68667
2077	0	3003803.03	57994.587
2078	0	3021319.376	60178.89957
2079	0	2975127.653	58198.693
2079.6	0	3083688.554	59542.11052
2080	0	3119066.158	59571.27444
2081	0	3121001.137	58349.60393
2082	0	2956256.656	59474.95298
2082.6	0	2949479.002	58151.40602
2083	0	2989071.514	59516.42698
2084	0	3092027.173	59485.09399
2085	0	3115948.637	60287.64668
2086	0	2868846.469	59316.60499
2087	0	2896307.432	59317.41064
2088	0	2869382.281	58157.62401
2089	0	2910644.15	58634.98892
2090	0	0	61974.24489
2090.8	0	3105993.307	58496.44261
2091	0	2914901.356	58114.12222
2092	0	3124188.413	60295.42977
2093	0	2906776.806	58142.60034
2094	0	3019401.184	58488.24072
2095	0	2970987.746	59117.90092
2096	0	3085240.727	59279.84341
2097	0	2871399.954	59013.95294
2098	0	2861393.614	59777.88603
2099	0	3094295.845	60137.83913
2100	0	2997714.798	60469.94558
2101	0	3102117.13	59289.92428
2102	0	3133313.748	60516.47327
2103	0	3091925.913	58807.93088
2104	0	2954655.848	59320.79565
2105	0	4107759.063	59170.31736
2106	0	4036972.346	59498.87344
2107	0	2922235.896	59790.67087
2108	0	2962217.36	60442.74899
2109	0	3017517.487	59006.8696
2110	0	2895843.29	58949.06293
2111	0	2903413.495	60026.61749
2112	0	3064890.416	58521.40141
2113	0	3081336.535	58201.00426
2114	0	3046871.191	58439.73076
2115	0	2857648.777	58127.89945
2116	0	3012230.828	58275.09486
2117	0	2997305.492	60047.67016
2118	0	3130132.147	58638.33795
2119	0	3129194.064	58643.16636
2120	0	3080636.169	60052.00374
2121	0	3026672.209	58520.39423
2122	0	2850359.73	58014.95266
2123	0	2913794.32	59341.45179
2124	0	3037230.375	60421.54148
2125	0	3057346.346	60040.86338
2126	0	3089828.336	60339.83559
2127	0	2901590.601	59569.60645
2128	0	2875244.304	58388.97343
2129	0	2935168.907	60008.23099
2130	0	3102499.79	58016.37215
2131	0	0	61849.18374
2132	0	0	61595.24111
2133	0	0	61810.91676
2134	0	0	61407.50775
2135	0	0	61572.96752
2135.8	0	0	60668.94744
2136	0	0	60609.74797
2137	0	0	61490.91165
2138	0	0	60141.46804
2139	0	0	61117.46677
2140	0	0	60519.16014
2141	0	0	61370.58289
2142	0	0	61940.12405
2143	0	0	60789.38564
2144	0	0	61387.8979
2145	0	0	59655.35413
2146	0	0	60339.10526
2147	0	0	60066.36473
2148	0	0	61025.25168
2149	0	0	59774.62609
2150	0	0	60822.1708
2151	0	0	59972.22148
2152	0	0	61106.25769
2153	0	0	61523.8388
2154	0	0	60976.41702
2155	0	0	60307.77483
2156	0	0	60403.17516
2157	0	0	60086.949
2158	0	0	61363.49257
2159	0	0	61653.24577
2160	0	0	61797.37148
2161	0	0	59615.47304
2162	0	0	60677.99423
2163	0	0	61165.32702
2164	0	0	59809.21385
2165	0	0	61421.33819
2166	0	0	60990.19864
2167	0	0	61296.828
2168	0	0	60481.54397
2169	0	0	61803.82433
2170	0	0	61883.89897
2171	0	0	61166.92879
2172	0	0	59987.3158
2173	0	0	60640.11506
2174	0	0	62159.29437
2175	0	0	62126.65235
2176	0	0	60490.84518
2177	0	0	60278.30793
2178	0	0	60440.97268
2179	0	0	61492.65195
2180	0	0	61441.43899
2181	0	0	62217.32521
2182	0	0	61020.49644
2183	0	0	61876.16387
2184	0	0	62242.40872
2185	0	0	62103.86319
2186	0	0	62236.8401
2187	0	0	61124.35897
2188	0	0	62059.04151
2189	0	0	63063.03507
2190	0	0	62016.37983
2191	0	0	62868.1098
2192	0	0	61859.95802
2193	0	0	61245.91446
2194	0	0	61038.04613
2195	0	0	61065.6022
2196	0	0	62773.94154
2197	0	0	62497.78203
2198	0	0	61336.3281
2199	0	0	61014.49677
2200	0	0	61865.42187
2201	0	0	60979.19591
2202	0	0	62064.34747
2203	0	0	63155.74049
2204	0	0	62926.39762
2205	0	0	61875.46388
2206	0	0	62967.83957
2207	0	0	61873.35876
2207.6	0	0	62548.89505
2208	0	0	61074.28654
2209	0	0	61960.08653
2209.6	0	0	61921.68308
2210	0	0	62211.36483
2211	0	0	61538.66782
2212	0	0	62560.8193
2213	0	0	63039.21021
2214	0	0	61543.06652
2215	0	0	61972.57442
2216	0	0	62130.37074
2217	0	0	63457.8219
2218	0	0	63007.40627
2219	0	0	61984.31858
2220	0	0	62223.58089
2221	0	0	63638.81463
2222	0	0	61267.78823
2223	0	0	62739.812
2224	0	0	61907.9047
2225	0	0	62441.74236
2226	0	0	62547.90771
2227	0	0	61095.36889
2227.5	0	0	62234.54953
2228	0	0	62142.08289
2229	0	0	60961.1321
2229.7	0	0	62858.61186
2230	0	0	61890.65081
2230.7	0	0	61283.99948
2231	0	0	63225.57621
2231.4	0	0	61546.93205
2232	0	0	62147.20236
2233	0	0	62752.87841
2234	0	0	61671.08846
2235	0	0	62693.27988
2236	0	0	62067.40632
2237	0	0	62048.13026
2238	0	0	61794.18768
2239	0	0	63552.37327
2240	0	0	62434.6388
2241	0	0	61965.15256
2242	0	0	63600.54071
2243	0	0	63147.0043
2244	0	0	63158.25986
2245	0	0	63608.91502
2246	0	0	63173.18889
2247	0	0	61435.43235
2248	0	0	63011.4249
2249	0	0	63191.35132
2250	0	0	62341.1057
2251	0	0	62437.19509
2252	0	0	63589.04501
2253	0	0	62469.57556
2254	0	0	63329.65921
2254.6	0	0	61358.65303
2255	0	0	62179.98284
2256	0	0	63402.39057
2257	0	0	62060.1245
2258	0	0	63734.38063
2259	0	0	63580.74995
2260	0	0	62540.0978
2261	0	0	62831.13386
2262	0	0	63343.77834
2263	0	0	62632.28982
2264	0	0	61697.92002
2265	0	0	61969.06008
2266	0	0	62390.04663
2267	0	0	62866.32451
2268	0	0	61827.33839
2269	0	0	63697.91714
2270	0	0	63356.15267
2271	0	0	62973.42527
2272	0	0	62024.64711
2273	0	0	63417.41798
2274	0	0	62685.47168
2275	0	0	63698.92196
2276	0	0	63526.11958
2277	0	0	61370.19377
2278	0	0	61970.66311
2279	0	0	62271.9295
2280	0	0	62315.13961
2281	0	0	62224.23956
2282	0	0	63314.81909
2283	0	0	61735.36045
2284	0	0	63490.9324
2285	0	0	62652.63945
2286	0	0	62004.99039
2287	0	0	62312.50561
2288	0	0	62816.33027
2289	0	0	61345.00533
2290	0	0	61837.02483
2290.8	0	0	62044.62224
2291	0	0	61568.04296
2292	0	0	62565.29647
2293	0	0	61972.15046
2294	0	0	62007.11672
2295	0	0	62874.16361
2296	0	0	63176.42542
2297	0	0	63024.08469
2298	0	0	62902.85741
2299	0	0	62520.92021
2300	0	0	61048.61882
2301	0	0	60648.37338
2302	0	0	61904.2926
2303	0	0	61694.96103
2304	0	0	62254.79139
2305	0	0	61071.69886
2306	0	0	61432.4461
2307	0	0	61590.46318
2308	0	0	61419.71247
2309	0	0	61156.52764
2310	0	0	60891.07307
2311	0	3047365.485	60599.93252
2312	0	2909025.849	59697.72978
2313	0	2881902.244	59388.09835
2314	0	2930046.999	59209.01946
2315	0	2913848.968	59423.0591
2316	0	2942205.589	58234.39735
2317	0	2874826.001	59682.87783
2318	0	3002481.156	60415.61005
2319	0	3056579.807	60111.22936
2320	0	2892039.249	58113.99002
2321	0	2916023.971	60571.81849
2322	0	0	60636.68828
2323	0	0	61032.98648
2324	0	0	62480.17683
2325	0	2920346.513	59367.66053
2326	0	3136214.438	58838.47308
2327	0	3014006.016	58621.39268
2328	0	3111393.101	59444.37682
2329	0	2921394.981	59193.07331
2330	0	3063198.013	58683.59329
2331	0	2968931.12	58067.1248
2332	0	2876407.753	58535.12862
2333	0	2878659.933	58864.92917
2334	0	2955306.054	59227.76509
2335	0	3054328.1	58974.58646
2336	0	2879479.441	59413.90089
2337	0	3139579.642	59151.36905
2338	0	2942540.468	60540.19125
2339	0	3093265.568	59858.94617
2340	0	3068706.844	59224.70667
2341	0	2950298.749	58625.20055
2342	0	3080947.732	60387.37383
2343	0	2884997.926	58230.26339
2344	0	3111374.68	60266.21054
2345	0	3114458.144	59080.08667
2346	0	3055798.517	59165.66957
2347	0	2940015.52	59569.22753
2348	0	2933138.974	59053.65122
2349	0	3054743.303	59349.97932
2350	0	3021932.485	58413.64384
2351	0	3069136.215	58775.04439
2352	0	3096010.62	58801.82089
2353	0	2914649.119	60068.88948
2354	0	2996705.313	59639.54849
2355	0	2979271.579	60148.8312
2356	0	3965575.014	59576.34486
2357	0	3976421.739	60074.99164
2358	0	3914456.775	59197.08713
2359	0	3029533.793	60453.32049
2360	0	2885632.275	59256.10189
2361	0	2933993.85	59075.22038
2362	0	0	59742.07242
2363	0	0	59888.22999
2364	0	0	61197.26657
2365	0	0	61219.47904
2366	0	3115486.329	58771.20033
2367	0	2995556.8	60356.4266
2368	0	3147007.123	58413.84769
2369	0	3109526.171	58956.12327
2370	0	3032949.066	59572.86058
2371	0	2892017.342	59631.22284
2372	0	2903249.659	58079.61399
2373	0	3121452.334	58373.66785
2374	0	2979937.792	59789.74349
2375	0	2987362.132	59790.31293
2376	0	3113944.023	58173.44839
2377	0	3058645.741	58701.37353
2378	0	3109360.803	58418.26801
2379	0	2991292.811	58757.76518
2380	0	4118612.83	58109.91037
2381	0	4074520.546	60000.61698
2382	0	3941937.832	60816.85433
2383	0	4041620.502	59492.13909
2384	0	3911729.341	60403.0105
2385	0	2892163.495	60714.44422
2386	0	3131288.587	59601.01893
2387	0	2997796.921	58094.2917
2388	0	3074590.388	59273.42172
2389	0	2979919.27	60266.43782
2390	0	3112342.128	60425.00682
2391	0	2853240.936	59173.24625
2392	0	3114192.872	60302.98243
2393	0	3136598.766	60154.69514
2394	0	3034647.147	58016.96359
2395	0	3027800.726	59171.80125
2395.4	0	3089894.259	60197.32636
2396	0	3033174.055	59500.27307
2397	0	2955589.52	58581.29571
2398	0	3001758.89	58313.1715
2399	0	2894564.34	59798.57078
2400	0	2903483.82	59288.73043
2401	0	3137352.897	59921.43773
2402	0	2943325.478	59329.19403
2403	0	3084206.123	59847.28351
2404	0	2991420.994	60200.8641
2405	0	3014862.338	60065.71326
2406	0	3850249.429	59191.84415
2407	0	3979970.096	58534.6855
2407.4	0	3889110.026	60398.93643
2408	0	2921896.695	60622.46522
2409	0	3055743.255	58232.1871
2410	0	3003055.362	60354.20586
2411	0	2915345.088	58617.01323
2412	0	2863273.155	58299.93425
2413	0	3072337.665	58871.23956
2414	0	3013677.212	59262.42738
2415	0	3050844.732	59865.86137
2416	0	3003464.148	59761.71145
2417	0	2957517.137	60123.46923
2418	0	2877519.792	59486.06235
2419	0	3031350.596	58629.62926
2420	0	2764115.54	60259.77903
2421	0	2965700.22	59968.42052
2422	0	3022414.477	58849.28748
